ID,probability
41683,0.005833975240541268
27787,0.9999811358198072
67576,0.9999885788131566
25649,0.99772879634477
33449,0.3433060778016868
36452,0.9999990426029983
55875,0.9999789974123853
41085,0.004654661778841013
44000,0.9999861220373759
51664,0.33809815691776024
15714,0.19790786911954272
7493,0.9999777990186675
69773,0.0031148217996338997
70477,3.2222183784587766e-05
731,0.9999553923367048
27458,0.33339167753771914
53110,0.002994033999519552
34018,0.9952739939270391
56895,0.9950838804351289
20973,0.0020307975568667823
47526,0.994225458093582
12178,0.4164457387952003
27599,0.9052558160948334
34458,0.11009174736667802
43533,0.9945339409155765
62162,0.8027430737440138
31288,0.00011301677585900465
65912,0.999996504672569
27488,0.999999126731992
6910,0.7456596873361568
51038,0.9954770784909556
36195,0.00044649492928328755
28572,0.9999953667430065
69430,0.8147643341916618
66384,0.9999773661941892
25621,0.40953283658366946
54278,0.0008355830370089864
18811,1.9155580389180697e-05
21534,0.996708971391241
4011,0.9999713184509162
46229,0.9983307631460283
63053,0.9999886525880575
41153,0.6126958236337414
10269,0.9922343166876785
16959,0.9973069181588616
48335,0.9999945035091475
40947,0.999987660902052
35556,0.0008977313539514773
35625,0.9999968377282309
31277,0.005394234260432284
62379,0.9999980973463071
44055,0.2640299177442538
41,0.9944050812404022
23092,5.740160376214688e-06
69916,0.5916113681332084
62836,0.0025103171198349616
13410,0.9999939326069678
46427,0.9999909050860042
12358,0.007199433043014428
57176,0.9999897322761044
66871,0.714298857410486
45069,0.9999716601524216
23250,0.997272187642849
38820,0.9940032008579772
14756,0.5430982134983057
13162,0.9991996555123251
47393,0.011802379471855293
55963,0.40689909571956273
23103,0.003759954968435327
52501,5.352894926819709e-05
56066,0.34127768194311103
70951,0.7349139459400803
17701,0.9956841932102712
72935,0.9999778617481967
21618,0.0002117361325732095
51660,6.57507239473673e-06
46710,3.2622863979534034e-05
55338,0.9999943023820513
40037,5.321921256633884e-05
17785,0.4529385058374102
64511,0.9976787993228059
54688,0.00033754568926498994
65020,0.9999940977263357
51183,9.96444509871077e-05
994,0.001867613000027936
41491,0.9999901824969432
13263,0.19495778407183242
43697,0.009296956582746575
31885,0.5881383124366543
64826,0.9999954350404993
69009,0.00027336880400046236
19044,0.9968896010058307
27703,0.690072670269193
18167,0.00210239615372263
27751,0.44314097975946104
4659,0.9947917076331734
7880,0.9953617286486904
21858,0.35744709849643125
15824,0.2974054951721879
62502,0.4878786886569697
24486,0.2577615281440735
13924,0.8557594265114369
49458,0.007616410007352235
4491,0.5032740521338774
44581,0.9971458739885981
46424,0.999983461544854
20291,0.4077462100003837
45736,0.9999936729921315
23965,7.781618843212445e-06
69538,0.9999974817299891
34472,0.0032584274207354386
60316,0.09155489239222259
56134,0.9999985260633371
38289,0.9985230496872813
14698,0.6707732518065304
65244,9.819920552873382e-06
34977,0.00014944013508139624
38174,0.9970274392777845
61063,0.9999948669993801
51225,0.6397162177130503
18691,0.9999975764059875
71232,0.9943267839767694
68280,0.0043238620625171914
32023,0.9957114996846813
30335,0.48529476905417807
35877,8.404590169788202e-06
43035,3.4876533348411235e-05
17512,0.9131260043471956
34571,3.448024626176637e-05
68773,0.9947210094353496
52532,0.9999919612183488
43210,0.997947882147957
18568,3.134286506336488e-06
43905,0.008897744856358726
4704,0.999997121444636
60535,0.9946176519388941
12598,0.7260656472966824
22592,0.41550441087896234
71692,0.9955597088992547
28509,0.7443606148090511
48429,0.35558808781445395
72655,0.9999954993033308
23192,0.48357133117970785
29366,0.5179716987509405
72226,0.34647748399438255
43235,0.8474705964312053
32194,0.5073118290380888
10486,0.9973752037526828
40285,0.9999913898532399
57629,0.793561834324528
31762,3.359534765125296e-05
56692,2.57647954049282e-05
31040,0.001157597009871777
25257,0.9971889342182724
50206,0.9928432747499143
67343,0.9927700815080545
1400,0.9977899612438261
42094,0.9999904192206582
32966,4.802402787960579e-05
25538,2.0051463897732824e-05
13803,0.9999871211471555
23424,0.9999886909586149
14647,0.4686876639389038
13136,0.20516709924014606
68467,4.353307154389635e-05
11831,0.6473548668138154
71145,1.411788495029288e-05
58182,0.011861194286524693
55297,0.9999951745019948
22576,0.6769177628523578
6729,0.49413043002652685
35049,0.31754599417743357
68993,0.01014466073505514
39521,0.4315138162113042
1785,0.9900079307573745
1636,0.1914252572414002
21645,0.9972966790519995
63045,7.746440266457943e-06
72827,0.020376165599766214
63619,2.137853876752308e-05
32444,0.9973663992176527
72799,0.10794985164970095
61072,0.995543224214401
61143,3.8855569252893534e-05
26982,0.9999926229806174
51680,0.9999961933238191
54215,0.4158259884589793
44389,0.9960235864212896
914,0.9946943517622963
38040,0.0052833808716188976
20736,0.9999957205152281
9857,0.9981221676941376
10035,3.579494337588358e-06
48709,0.9999994133746846
15934,0.9999876918967219
47730,0.011506399388949293
61002,0.0029608444946401915
53515,0.9999876111917182
7714,0.993220777123147
34338,0.9983762277371501
8309,0.764874513361524
45434,0.994563898732918
55792,0.5348212544925279
34143,0.00010098011257256741
23024,0.3832731519197326
1731,0.9999835697607469
4403,0.0020875017700502214
69495,0.0001724428363787973
10381,0.0018871104589896863
25909,0.9999787535175718
67278,0.9970560205926768
28038,0.008693395028076648
40076,0.005804570797985137
31470,0.9999631268890906
25000,0.9981256816260392
59760,0.6044213450102703
47980,0.6405880816286121
38317,0.9999962300285864
62197,0.9967026349773146
71208,0.9999995454473877
44315,0.9999865458565599
28075,0.0030759868323878615
56340,0.9999985155419342
29692,0.0004371874456059054
49814,0.997915639557509
33082,7.201878498238976e-05
16360,0.9999944584423677
51228,0.0011574937822346246
36948,0.9999719503968548
31383,0.9999783075165827
57016,0.0024500504425874078
12518,0.0025498972394604412
48946,0.99763303829036
44984,0.9999840504721859
33649,0.4048793991036516
38961,2.9352004405552996e-05
51033,0.004169423028221707
1321,0.0038142079971815257
2987,0.9981783900592224
24539,4.163552513800136e-05
72161,0.4440401388102248
56837,0.9999978574958024
54873,0.9999907111518204
53998,0.008008145798500427
40969,0.9873643115169279
2819,0.43092700032105685
42903,0.9959979265165204
51646,0.9999944159671698
29381,0.0024161919101009983
46801,0.8319619956417106
32776,6.860812474452094e-06
27259,2.0532029323728286e-05
24515,0.8801090790630235
42510,0.0030182539303017196
47482,4.403304873556364e-05
15320,4.531187418761619e-06
64877,0.666947519757054
20824,0.34194457890817276
15217,1.7714736282507856e-05
33032,0.0003382274448257844
44980,0.6102284088057074
22324,0.0032414052901025437
16179,6.814523556635656e-05
20968,0.999989056334839
56958,0.9999984866227126
14521,0.9999989305039948
64783,0.24484624202897728
64992,0.9999944223454169
64908,0.9999966426085958
58609,0.9999958426738721
46126,0.00019822367046653887
3885,2.9189566380190802e-05
64831,0.13305137537794412
18254,0.9999989783038805
51503,0.9999804367801838
40389,0.9975977033169999
56189,0.9999871647995846
53277,0.9999932965677127
57340,0.9999859165869107
12662,0.8857982793376756
66471,0.9956719928844199
37029,0.00036964488572206473
39760,0.27554337672145
13487,0.9968320830075159
70047,0.9965437103687197
29227,0.7043590899038485
31565,0.9956635980451937
25815,3.422800516096862e-05
46700,0.32439902421596917
9967,0.998818206444726
71058,0.9963809728477886
53288,0.011390988430093413
15560,0.9972691397079814
39314,1.3670048504408145e-05
72280,0.9999712572651266
70119,0.9983481433920882
42298,0.3540763510426353
14310,0.0024997578925571523
56146,0.9999970060310829
9894,0.002061624976545373
70603,0.999981253080067
45098,0.003059081769669923
65109,0.9999976910540356
34765,0.0002604297775434354
11863,2.30617427532196e-05
26440,0.004508429927976393
15643,0.3435635351481899
66148,0.4847003864778568
32211,0.6476786625811014
22884,0.0021367611050125187
5565,0.00011856662527244666
29745,2.441266551513237e-05
59251,0.6576269305043079
58569,0.9999970180779078
32802,0.993923898488656
11995,0.00022083721012180503
32368,0.6787015214202063
42761,0.9999967482667405
55457,1.1116036541211866e-05
8594,0.9999962025470928
66569,0.0018790519799999415
72965,2.097668585192266e-05
57405,0.494745608957519
56459,3.6383935232806326e-05
38365,0.5702952781776885
36101,0.00430618212537276
43122,0.9999956139529855
25486,0.003748795997625073
67634,0.0011516317805022784
48764,0.9999863124791868
34774,0.001942051390623932
9688,0.0001510862034813567
32432,0.0019835288230474735
46707,0.006297007871753788
31719,0.0002191402510384156
56145,0.9939253089677085
2227,0.9999912890745195
66917,0.010259217597261623
45906,7.754862262475247e-05
35117,0.7339637840814365
29995,0.002308940235962804
6624,1.6012724768209924e-05
31049,0.27507225062774293
10401,0.9999958895449444
8562,0.0006822009711843213
12941,0.9999878172409918
27242,0.9952401593576061
60056,0.5188515312900434
20710,2.2052717183830944e-05
5179,0.00029113314430396164
56396,0.6118185974286613
53571,0.6970879638120288
2238,0.99656646549306
3267,0.004631282957464847
44948,0.9974678629228393
28921,0.0011322699990421589
29239,0.755677895753251
43295,0.0036473070430465136
8591,9.714793000888712e-05
55035,0.9999985461960502
19733,0.9999951001747824
37144,0.003253636223611457
54764,0.37173420721844785
48927,1.879890746742842e-05
70866,0.7166416023164744
63916,0.7293729492967777
58507,0.0012862115310842866
56013,0.997433235501165
64676,0.9978720874149181
57581,0.5495384971744054
41487,3.731717793992599e-05
27514,0.003950532669036094
62998,0.9999989491580901
63207,0.5275474796181769
27039,0.43915720717202456
54108,0.9957368926188364
12738,1.2714530652307867e-05
32933,6.450489376647751e-05
65254,0.9999951596549403
66791,0.9999793698028443
22634,0.006189139337352657
28388,0.2750552723451646
17650,0.9999971884928531
54737,0.9949647266113606
19927,0.5518801647551463
42638,0.9999245350471219
227,0.002499535528205937
6019,3.4442906837134064e-05
60012,0.00010590215102443393
69452,0.0019413654931976889
43349,0.9999971560819888
4810,0.9999958160763422
28779,5.2821145828022226e-05
24621,0.0031225006117576283
51674,0.4829196695021388
55344,0.0008163855460890291
45755,0.6768534478199785
44958,2.6500874995393274e-06
5699,0.3417222187733674
7683,3.954870685042278e-05
46980,0.9999942999875658
31572,6.535503971497587e-05
16034,0.5521722713104141
23713,0.9999856407454161
59657,0.9999964839378863
40265,0.9999887745585802
54766,0.002523926277898398
65921,0.9950657382154207
71907,0.9907600269752642
68904,0.9999986190717598
4298,0.006013430543555004
26689,0.006464310594978127
9138,0.11675739559683633
55696,0.3369876286949466
40782,0.9959997378712245
36678,0.9901721030429712
5065,0.9978332122448532
49698,0.3679517350118039
29842,0.004013006711961327
16735,0.9999545761261742
25364,0.42114950449941646
60414,0.004483471908812118
2955,0.8104495974188368
26774,0.999986319302028
63400,0.013296947201235778
597,0.9959541838130086
58917,0.005975631276599613
31676,0.022155994174583398
64012,0.7004096438457871
40865,2.5845264889183922e-05
38451,0.9965089046755428
42849,0.9999936916029111
11008,0.9999862173520899
72338,0.994989955109379
6292,0.9999895630077638
47977,0.5640438199283344
41402,0.9999896487814773
43190,0.9999968271638499
41628,0.0070105272665418866
42242,0.9999969193518146
26053,0.0002986835298047947
4676,0.0028027019279040707
32741,0.9962573866330737
15490,0.9999896751230154
72774,0.9999851708139808
27114,0.9982055972147358
56600,0.9999939515224989
72412,0.6405546571468228
33132,0.8220537955023836
58207,0.9999951081558419
26765,0.46061669293645235
57893,0.00041227656570269345
11728,2.776389721066195e-05
70953,2.1527463998113822e-05
27631,0.0033648869120665105
41281,0.5804197504144685
47484,0.5917200378951485
36270,0.0022683864576820076
34024,0.002208980422387818
50073,0.8646811808057907
1831,0.5650853640696535
32892,0.6737639776465159
1287,4.171491481179539e-06
30023,0.0002685941591710532
29298,0.7006792448266566
20762,2.2964842294015184e-05
18002,0.9954068477433778
30631,0.013109257809919261
66202,0.9999950508892185
68835,0.7695588731646261
33777,0.004887180574668527
65640,0.9999878946967431
31058,0.5938528926556192
25963,0.9999931641759827
69883,0.9999944517082141
45752,0.0074736222494597515
45553,0.9999961139805933
7929,0.7466192529989119
48132,0.997191639826431
34473,3.319875173463753e-05
34344,0.003735728180931808
18933,0.9999983448699546
33174,0.002328344852319395
73346,0.996358052323004
27034,0.9987506045383484
36480,0.996256908264075
19595,0.9999913753755026
57415,0.00038384940517429344
27305,0.9999742860606279
19606,0.6352700657555493
6939,0.9978623181806808
23998,0.9999983055307333
13511,0.999981426311131
32685,0.38094681980395695
35765,0.9967378400028408
51009,0.9956431250013881
56081,0.9970482013009765
44388,0.9999893136219188
6323,0.2667766047924789
22163,0.001943946969485375
20390,0.002410505483659721
58038,0.02663763520734046
12765,0.9999955197334514
33855,0.9967920411549718
57674,0.6643527245046882
64500,0.25585035136759565
46088,0.9999710986433102
28448,0.005400682470674407
20068,0.0011695715027297538
18644,1.888469815039747e-05
48184,0.330807813281997
28453,0.9980372305487093
5293,0.4212714188876859
51458,0.3208890805912277
1635,0.7761472567391774
15270,0.9999934341401451
38691,8.031782558386398e-06
52910,0.6678609083702
31400,0.4808968448630933
46114,0.008758389249204449
22327,7.479365044792702e-06
26961,0.999986343778929
31443,0.9948972972715774
10240,0.9940522302343318
3659,0.0017646450167696612
64027,1.3815152571277592e-05
36731,0.0012669704521716383
25702,0.45270515684298857
40764,0.9953422624131061
32403,0.2679912671823561
20290,1.2390612522195142e-05
29543,0.721586928871837
1403,0.2765864431897163
22300,0.25737923876016683
73305,0.0038351517029827963
11926,0.1675114374720441
359,0.9999979644906904
71140,0.9999984266052164
13507,1.8588103256449603e-05
14071,0.6664687365255794
18103,0.9980761257826261
70249,0.20050823783302724
30158,0.003849095567444053
4597,0.2550900041768021
49744,0.23419247858862827
27121,0.6248772642136121
52167,8.45026485682626e-06
20036,0.001846411843144602
39234,4.481235909073679e-06
57875,0.999996827506772
60975,0.026848235506823002
63289,0.0007766875292148891
169,1.8845413220216443e-05
8949,0.9992380889667648
14387,0.9999632141560021
48819,0.6245327342048876
7474,0.38651040342422455
39725,0.9978773559152991
16361,0.9999522402389418
9708,0.9990427226873789
11531,0.9916541681254254
53656,0.7560994319790709
8691,0.0014865898940174178
61490,0.28618204940785424
52319,0.8415071080160506
42421,5.2692958326071794e-05
68032,0.0018115889906450717
28675,0.9999667354181633
61382,0.0034627557667612652
42395,0.9999918044099816
4809,0.9999710150127249
60335,0.9999985054119711
35846,3.0346505736921854e-05
26326,0.00017527554981574758
69945,0.6595671696108635
40763,0.511082195928286
12669,0.24526603054600624
58623,0.0030370214017903592
33221,0.9999503068423878
20026,0.5417798478156538
64883,3.002644048002741e-05
7654,0.002728140838883858
64127,0.00018400876220280135
11061,0.006435989138548371
49090,0.9949517252181914
63284,0.9951825069497489
9946,0.5424135493195775
3349,0.7617754473890463
23314,0.6488566599183411
11000,0.005525247712317363
31109,0.003088718231212736
22047,0.9971539782176098
73193,0.9999673396760809
61434,0.9999970527475793
63809,4.449518294418879e-05
18075,0.5357451367497938
22544,0.406792824817533
72958,0.46251862676201205
33272,0.9956625166404656
71450,2.1770412014509858e-05
39332,0.6907336759181995
28858,0.9999918512853604
27788,0.9975892526267087
50524,0.9940541391946305
2861,0.9984847829351903
12755,2.085373772590222e-05
14103,0.0038392759745161514
46077,0.8641772656455876
46746,0.5794018335282326
25138,0.37653126115664215
12305,0.9999913911028432
28155,0.612368498832059
61401,0.9980564786808924
37318,0.002136963655124207
65037,0.9999872025884053
63217,0.9966831443908887
42997,0.999996200044779
12056,0.49318378787797496
19995,0.9999854173256921
33119,5.663215418357755e-05
49803,0.5864992524668868
46333,0.9999614086694705
68,0.37700682448058936
2486,0.9999950582444789
31063,0.006238609008629619
24755,0.002053909268687518
55773,3.49869166535467e-06
32699,1.147751182662041e-05
56278,0.9893531383604189
24786,0.9999946821280755
37736,0.9999943084970777
46674,0.0028269621566612718
4187,5.101909817201253e-05
24214,6.698099977373847e-06
61205,0.005531552042535106
12678,0.9381802193042228
53981,0.06244916757667865
41354,8.643212644507849e-05
35492,0.0019388682241630525
46061,0.8824179926479815
12377,0.7776872520621617
35776,0.35408782030310754
58778,0.01027699259667247
35797,2.7291063634959985e-06
31564,0.5550788432224338
70907,0.99999341671396
24967,0.2955870009257592
33620,0.0021015114330161988
72546,0.9999850936227344
38479,0.4793515590049109
42389,0.9999928597470019
992,1.0547816373384464e-05
51217,0.0005561830640053585
48644,0.9903775160709045
9509,0.996303784690221
71464,0.9999969495894558
12360,0.00013597867160382608
26394,0.0041918840641371686
5970,4.083134986900123e-06
28080,0.7831467102044767
50605,0.9999987507239047
14994,0.41422564588319627
63604,0.9999943662283194
40113,0.9956369184683183
57979,0.9999784258878506
58455,0.9999912128939349
60157,0.999990938718596
8635,0.4239349705845232
52082,0.9999984965908366
62090,0.9999972494545575
60970,0.9954325480555699
46140,1.4997716190496765e-05
47392,0.0042797383931635425
11642,0.8010736541908569
49548,0.6101498522151072
57730,0.9999796699560247
7910,1.3565196377436988e-05
32725,0.0019825784340655817
54378,0.008248717439952102
47365,0.9999977938275126
70112,0.9980588368712855
15461,0.9989976334835612
9703,0.001581901915817066
28814,0.31673219492491406
18934,0.7508856415075517
52462,0.0029968374851617584
20767,0.9954737192004643
29034,0.9937699971652254
7708,0.43117381137811656
42850,0.999983040311555
40302,0.00032814498006735854
34820,0.11817394078490873
4860,0.8002347225277596
18759,0.999988679249074
46080,1.007735549642645e-05
44620,0.9999913630734728
46200,0.9999865631228956
16989,0.9999973575381371
39837,1.9941606479018387e-05
57180,0.4837992264752311
39741,0.6402449406273312
45331,0.9953451701915426
32063,0.9976229004272836
63867,0.9999887895207143
5582,0.34748498867973715
12340,0.9999768699807153
61501,0.9980878653524708
4127,0.9999857174233012
24193,0.025900655258745138
48939,0.0020214306105498328
13153,1.6813098636916577e-05
37510,0.18118041599015533
65356,0.3548487749691766
17300,0.9999659992214939
60433,0.9999931576013279
4335,0.9948583689677654
14224,0.0036732733568349196
50924,0.999998626181168
5020,5.055248401983417e-05
21412,0.999964124565104
66724,1.1769732600509688e-05
41490,0.9953459637730273
34312,2.921548262279104e-05
27808,0.011716683600669063
30761,0.003815178751384119
1466,0.42980956060493974
24501,0.6055191082940572
880,0.9999911425453683
45300,0.13667852611618447
4505,0.003384964580533099
8561,0.999181702416419
67496,0.9999843912708812
39809,0.9999989132179661
29695,2.418397299740706e-05
24629,0.3217838990067613
43192,0.37019840551692484
48466,5.2350890054206795e-05
62775,0.34858388820311187
48439,0.6690717384446178
14961,0.7220648786277521
58523,0.9951313091104194
8513,0.6147460189031367
6314,6.610370944018828e-05
46447,0.7186937228183841
14535,0.002006288250046868
16145,0.999998223193892
65751,0.010205399263543939
47807,0.9999920682989045
62533,0.999997742321164
49969,0.9917578498270907
19445,0.14280176441054707
6231,0.04438793975988287
32072,0.5836799087160619
54548,0.3708927404544833
10985,0.9999789635139921
12699,0.9999980820703577
48521,0.9999660778232077
64754,0.9972012963494675
47464,0.004088864935896794
11392,0.4651227060130559
32557,0.9999984724450939
58019,0.0017889710586856495
59481,0.0036487463807702123
70373,0.003621961940491819
19076,0.020909017941457185
66800,0.0018500972274197653
17254,2.3985373016948704e-05
65230,0.013456181858123322
63708,0.9999829550933463
17032,0.006201075273578051
33346,0.9923723329784718
21899,0.0027242704831794235
35110,0.007218206488517483
10508,0.007692683018362709
61253,0.9999921889964778
38384,0.3779291162016613
70981,6.522604619741412e-06
59647,0.8852100775211095
65613,5.148325757178073e-06
12353,0.9999912125537148
47950,0.6329886663838517
28036,0.9999988920838379
24799,0.9999836801638433
45920,6.71355071231653e-06
66367,0.4223455756673234
40754,0.005061401197039583
39398,0.0030992195307125003
66900,0.9950703626533762
61667,0.0030353141589767154
13861,0.9999571013809571
7284,0.0026317825130851035
16744,0.9999909150297096
13120,0.2707151656978274
70791,0.9999973046009892
63938,0.5746182079309127
70160,0.4053305823436678
33373,0.00019735795436690368
55015,0.4890650797225368
17275,0.999984334020424
11010,3.0183115527376486e-05
19808,0.6156370144591693
49730,0.9999825216467814
66239,8.808539440908582e-05
18940,0.999961045495821
16643,2.4746769568823187e-05
60200,0.9999841417634902
10724,0.1941325064752717
33609,0.9999873785270789
29269,0.9999730761064499
19202,0.009900967471897587
4947,0.003575531077098233
65539,0.9975911180698013
17268,0.4005519277725194
6600,0.0023763013077781085
17772,0.9999986462938979
22315,0.002807232774564892
8957,0.0025283055767790605
28641,0.5168899615393809
31809,1.55140667499719e-05
14147,0.9999957300984192
39238,0.009809680796648103
24113,0.1473396824060368
26597,4.119893264755393e-05
900,0.0034157299601839212
53489,0.00014168607799651994
56261,2.54902740089146e-05
55046,0.03483962831841845
47224,0.8100184743310751
66268,0.0001551090002272736
53300,0.0023335490696866886
4838,0.9999949842046558
53427,0.9970580952555783
32145,0.003937738361755376
46983,0.0022991728590629175
36292,0.9999683697775572
27789,0.9999709130525866
25539,0.9999842449822797
58933,0.6216347548964519
62167,0.999989350020944
50291,0.9999972607143807
35276,0.764696642148119
60790,0.9999969912096102
23008,0.9978540821603941
63336,0.9999973205753492
61850,0.004907368942017373
12836,0.9976840922262936
55860,0.9999934679697562
35573,1.1585153841645428e-05
44664,1.4959643692229278e-05
46093,0.4374656086018512
12138,0.8460098407032715
46623,0.8867415091629117
28096,0.002192680116031981
58793,0.9999958913290615
36015,0.0018574827568895523
38379,0.38277326551393237
45900,0.9999821747025848
50374,0.9999735295159904
12970,0.1714020412056263
71410,8.225730656269207e-05
16063,0.2921523067557262
18308,0.44302520854764393
64720,7.193427328220239e-05
62617,0.9999962670210382
18155,0.5652619170452488
12873,0.0030737291487561587
7603,0.998408941718106
28925,0.011495979989529356
63473,0.5861633329489642
60118,0.5098816424107075
55802,0.9999956566985081
28117,0.9999982430635193
65384,0.5248706299700711
12315,0.012469345110759826
8171,0.9999872898631046
45169,0.999997295214798
29185,0.4126906149759344
65975,0.9999995575958155
45571,0.7916473476928976
55734,0.9999918969674682
8160,0.8587275397890409
5341,0.0017723526317266931
46375,0.0042094957435866885
50589,0.01262503209322024
39618,1.0930667630368862e-05
67166,0.9952287169007998
28736,1.0383817854461831e-05
49456,0.0017198546529714185
23172,0.004179444253432699
64565,2.699839971292294e-05
35531,0.6058074974493296
63094,0.9999939928993528
48837,0.9981906825226357
70379,0.9982342599909216
12408,0.9999976206023092
63055,0.9999975624982242
58696,0.29297676578253806
53895,0.004321222085716377
19925,0.0006679563055515286
72778,0.6685352222960314
55656,0.9999819158097437
1724,0.008300551284760493
72868,0.9999685823562882
11722,0.0018280205228992346
32936,0.0009284680791973168
60851,0.26975035234363876
40395,0.9924180763653343
26023,0.9999959797188617
41414,0.9999987643945741
43254,0.0017668966323479995
72250,0.9999753939267396
56981,0.9999980381120647
10339,0.0018641814267640845
55612,0.002666985195103098
40762,0.9999568248619621
68443,0.9999918606675353
35932,0.9999958210257244
43409,0.8284622813641636
8863,1.1959921150256982e-05
10831,0.007514553946485546
2262,0.9240082387387961
32731,0.0029572086890201008
14417,0.999976147818593
71584,0.0012114544721153562
14572,0.9999984946318548
21046,0.999985419020854
64489,0.9999865170679119
61153,0.9980870273157696
21717,0.9895516989476635
1162,0.9973059601318437
72597,0.12182000969376375
49001,0.639482264937927
53145,0.9120972238914706
41514,0.9999937747986855
34479,0.002028164175441947
40157,0.0072785718595451
29737,0.0062621579158154035
4897,0.005358122847021945
41314,0.004486941962352421
7807,0.9953993194433745
23120,0.003929434817070809
23188,0.9892984670493764
51371,9.586900633835843e-05
34740,0.0028154794623075447
33510,0.9999963575334541
55475,0.0022188532497467452
28061,0.47791239876570873
28731,0.0055413119016089855
30038,0.43116955851705324
48320,0.9999991666603504
61498,0.9999915988276361
20814,0.00018926760713940647
17441,0.9959081791211245
8275,0.9999845189864095
35815,0.9984377089684795
6922,0.9999554955354605
29839,0.7366521452875833
57213,0.9999964789183671
68597,0.9999885499856259
72596,0.9999985809421268
66421,0.093671311773994
24933,0.9999967450455539
58451,0.0006747763483993087
14508,0.999872733806422
68480,0.6530309592205987
69029,0.9999490718974408
3862,0.9999977247837631
70868,1.2976926225473239e-05
49262,0.8816618803157992
20944,0.0038476246036644036
65080,0.7529167520916809
14494,0.7241613287732226
4521,0.00032702788824126697
393,0.5710895252198097
63322,0.3551994795388497
6011,0.8752925933352933
8843,0.9999883038123701
72642,0.00014487109523760177
29990,0.7757848775175386
49827,0.6291175813934896
49301,0.996662635186331
37918,0.5298732832227255
21084,0.14808022783924304
37374,0.9999937114900858
16340,5.110045207952029e-05
54351,0.9999947366876835
4677,0.9984669589437393
18913,0.9852168006303077
58330,0.007279286886328295
68209,0.5483973195454842
16498,0.9976810510121027
46732,0.9974141481003436
12787,6.526178690908256e-06
63246,0.9999890334013766
54502,7.1154079273006765e-06
25675,6.633610644215475e-06
45948,0.00011915223705177163
36065,0.3991673037252073
11322,0.9999965043961438
50138,0.9999991674249866
47113,0.9999974361712165
62746,0.9999992221987689
23400,7.213353619740907e-05
7249,0.15519543580936096
34827,0.9972514378315636
39298,0.6471575583370779
2137,0.29426159746689234
67031,3.6320008605807965e-05
36147,0.8776962003551705
3804,0.9999921203697532
48670,0.31673638994000375
33694,0.001974707268993092
14299,5.449748855413715e-05
23093,0.003203560469734678
66162,0.733554214777973
18332,0.8171450667061322
45697,0.9999431833415078
53844,0.00042767678432535086
67458,0.9999726570197394
3857,0.5570012080650909
68729,0.9999772655322084
10864,0.6392183577164183
20053,0.9999971260315305
39698,0.6284375711243779
45542,0.9999718549309293
56388,0.0002543243139677176
68803,0.001790936056958981
2709,0.9946559980780716
23094,0.44533362461621573
10728,0.0016344648200044267
37993,1.2454937145238259e-05
11103,0.18532156615020617
29482,0.9960747191192173
64481,0.002610351703418913
6561,0.36535047247253294
